date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:47:26	160768/160768	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2227400-660b3f4d-5b808f931e504a24;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900.eot	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900.eot	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:27	160768/160768	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2227400-660b3f4d-a6665b57c958ef90;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900d41dd41d.eot?	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900d41dd41dd41d.eot	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:27	59572/59572	---M--	200	added ('OK')	font/woff2	etag:%22e8b4-660b3f4d-b8ad38b7198fb669;;;%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900.woff2	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:28	76632/76632	---M--	200	added ('OK')	application/font-woff	etag:%2212b58-660b3f4d-52240d69b221c035;;;%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900.woff	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900.woff	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:28	160548/160548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2227324-660b3f4d-78f06272b9163dd5;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900.ttf	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:29	876/876	---M-Z	200	added ('OK')	image/svg+xml	etag:%2236c-660b3f4d-5271da32ada5296c;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/images/plus.svg	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/images/plus.svg	(from https://njcquizgh.com/wp-content/litespeed/css/e97579dc50f57377edbb05d836a7f0481c801c80.css?ver=7f048)
18:47:29	592839/592839	---M-Z	200	added ('OK')	image/svg+xml	etag:%2290bc7-660b3f4d-3ffe37d67e08a618;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900.svg	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/fontawesome/webfonts/fa-solid-900.svg	(from https://njcquizgh.com/wp-content/litespeed/css/2518178428bfba01f4be12f280e9078556ee56ee.css?ver=90785)
18:47:30	353/353	---M-Z	200	added ('OK')	image/svg+xml	etag:%22161-660b3f4d-a0536340ac5369b9;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/images/sort.svg	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/images/sort.svg	(from https://njcquizgh.com/wp-content/litespeed/css/e97579dc50f57377edbb05d836a7f0481c801c80.css?ver=7f048)
18:47:30	1733/1733	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c5-660b3f4d-13162c6e25e88ece;gz%22	https://njcquizgh.com/wp-content/plugins/download-manager/assets/images/loader.svg	C:/My%20SCH/SCH/njcquizgh.com/wp-content/plugins/download-manager/assets/images/loader.svg	(from https://njcquizgh.com/wp-content/litespeed/css/e97579dc50f57377edbb05d836a7f0481c801c80.css?ver=7f048)
18:47:30	52280/52280	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22cc38-660b3f4d-8b83b8f4ac37a874;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/mark_simonson_-_proxima_nova_regular-webfont.eot	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/mark_simonson_-_proxima_nova_regular-webfont.eot	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:31	52280/52280	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22cc38-660b3f4d-7bc500a14db82be9;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/mark_simonson_-_proxima_nova_regular-webfontd41dd41d.eot?	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/mark_simonson_-_proxima_nova_regular-webfontd41dd41dd41d.eot	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:32	26132/26132	---M--	200	added ('OK')	application/font-woff	etag:%226614-660b3f4d-47051d4b3958ae2f;;;%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/mark_simonson_-_proxima_nova_regular-webfont.woff	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/mark_simonson_-_proxima_nova_regular-webfont.woff	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:32	52064/52064	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22cb60-660b3f4d-cb26ea3edff52f2d;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/mark_simonson_-_proxima_nova_regular-webfont.ttf	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/mark_simonson_-_proxima_nova_regular-webfont.ttf	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:32	83548/83548	---M-Z	200	added ('OK')	image/svg+xml	etag:%221465c-660b3f4d-ef8a3f8b186dbb7d;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/mark_simonson_-_proxima_nova_regular-webfont.svg	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/mark_simonson_-_proxima_nova_regular-webfont.svg	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:33	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/img/Sharks_Quiz_logosmallf.png	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/img/Sharks_Quiz_logosmallf.png	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:33	131959/131959	---M--	200	added ('OK')	image/png	etag:%2220377-660b3f4d-eaebdbd85451cbee;;;%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/img/sharrks111s.png	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/img/sharrks111s.png	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:33	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/img/logo-ss.html	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/img/logo-ss.html	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:34	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/img/logo-ss%402x.html	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/img/logo-ss@2x.html	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:34	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-660b3f4d-41bb853ca1b6d16d;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfont3e6e3e6e.eot?v=4.7.0	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfont3e6e3e6e3e6e.eot	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:35	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-660b3f4d-5b05041a6205d4f;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfontd41dd41d.eot?	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfontd41dd41dd41d.eot	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:35	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-660b3f4d-7462186ee84f507b;;;%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfont3e6e3e6e.woff2?v=4.7.0	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfont3e6e3e6e3e6e.woff2	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:35	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-660b3f4d-59bb63c50e36d071;;;%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfont3e6e3e6e.woff?v=4.7.0	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfont3e6e3e6e3e6e.woff	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:36	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-660b3f4d-f671be3c835ee37f;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfont3e6e3e6e.ttf?v=4.7.0	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfont3e6e3e6e3e6e.ttf	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:36	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-660b3f4d-10d1a8a2c7616c35;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfont3e6e3e6e.svg?v=4.7.0	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/fonts/fontawesome-webfont3e6e3e6e3e6e.svg	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:37	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/img/photoswipe/default-skin.png	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/img/photoswipe/default-skin.png	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:37	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/img/photoswipe/default-skin.svg	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/img/photoswipe/default-skin.svg	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:37	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/wp-content/themes/marcus-oldham/library/img/photoswipe/preloader.gif	C:/My%20SCH/SCH/njcquizgh.com/wp-content/themes/marcus-oldham/library/img/photoswipe/preloader.gif	(from https://njcquizgh.com/wp-content/litespeed/css/192e9aa6032bd064f6642a40aea84931daa3daa3.css?ver=05aa8)
18:47:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/popper.js	C:/My%20SCH/SCH/njcquizgh.com/popper.js	(from https://njcquizgh.com/wp-content/litespeed/js/b89b3a24d6686e759613770999862feb538c538c.js?ver=62feb)
18:47:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/assets/img/apple-touch-icon.html	C:/My%20SCH/SCH/njcquizgh.com/assets/img/apple-touch-icon.html	(from https://njcquizgh.com/about.html)
18:47:39	161409/161409	---M-Z	200	added ('OK')	text/css	etag:%2227681-660b3f4d-b7e7cbf8997a0280;gz%22	https://njcquizgh.com/assets/vendor/bootstrap/css/bootstrap.min.css	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/bootstrap/css/bootstrap.min.css	(from https://njcquizgh.com/about.html)
18:47:39	92208/92208	---M-Z	200	added ('OK')	text/css	etag:%2216830-660b3f4d-7dc1a1e3a61e831f;gz%22	https://njcquizgh.com/assets/vendor/icofont/icofont.min.css	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/icofont/icofont.min.css	(from https://njcquizgh.com/about.html)
18:47:39	63239/63239	---M-Z	200	added ('OK')	text/css	etag:%22f707-660b3f4d-66f3c6e0e4adaa8b;gz%22	https://njcquizgh.com/assets/vendor/boxicons/css/boxicons.min.css	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/boxicons/css/boxicons.min.css	(from https://njcquizgh.com/about.html)
18:47:40	71750/71750	---M-Z	200	added ('OK')	text/css	etag:%2211846-660b3f4d-8e39e01896cbbc96;gz%22	https://njcquizgh.com/assets/vendor/animate.css/animate.min.css	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/animate.css/animate.min.css	(from https://njcquizgh.com/about.html)
18:47:40	3186/3186	---M-Z	200	added ('OK')	text/css	etag:%22c72-660b3f4d-2f7efec3be46dc74;gz%22	https://njcquizgh.com/assets/vendor/owl.carousel/assets/owl.carousel.min.css	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/owl.carousel/assets/owl.carousel.min.css	(from https://njcquizgh.com/about.html)
18:47:40	20559/20559	---M-Z	200	added ('OK')	text/css	etag:%22504f-660b3f4d-ad34cd05a6f69509;gz%22	https://njcquizgh.com/assets/vendor/venobox/venobox.css	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/venobox/venobox.css	(from https://njcquizgh.com/about.html)
18:47:40	51267/51267	---M-Z	200	added ('OK')	text/css	etag:%22c843-660b3f4d-fbc57b7d39e3893a;gz%22	https://njcquizgh.com/assets/css/style.css	C:/My%20SCH/SCH/njcquizgh.com/assets/css/style.css	(from https://njcquizgh.com/about.html)
18:47:43	7670/7670	---M-Z	200	added ('OK')	text/html	etag:%221df6-660bb044-be017297c127b0d6;gz%22	https://njcquizgh.com/subscribed.html	C:/My%20SCH/SCH/njcquizgh.com/subscribed.html	(from https://njcquizgh.com/about.html)
18:47:46	66602/66602	---M--	200	added ('OK')	image/jpeg	etag:%221042a-660b3f4d-39dcfc52d3e384fb;;;%22	https://njcquizgh.com/IMG-20240119-WA0007.jpg	C:/My%20SCH/SCH/njcquizgh.com/IMG-20240119-WA0007.jpg	(from https://njcquizgh.com/about.html)
18:47:51	89476/89476	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d84-660b3f4d-e22791743951ae2a;gz%22	https://njcquizgh.com/assets/vendor/jquery/jquery.min.js	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/jquery/jquery.min.js	(from https://njcquizgh.com/about.html)
18:47:54	84378/84378	---M-Z	200	added ('OK')	application/x-javascript	etag:%221499a-660b3f4d-b4341bf863c6b1c7;gz%22	https://njcquizgh.com/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://njcquizgh.com/about.html)
18:48:10	2532/2532	---M-Z	200	added ('OK')	application/x-javascript	etag:%229e4-660b3f4d-236bbb45bb77dbb5;gz%22	https://njcquizgh.com/assets/vendor/jquery.easing/jquery.easing.min.js	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/jquery.easing/jquery.easing.min.js	(from https://njcquizgh.com/about.html)
18:48:30	5020/5020	---M-Z	200	added ('OK')	application/x-javascript	etag:%22139c-660b3f4d-9392ff427db29943;gz%22	https://njcquizgh.com/assets/vendor/php-email-form/validate.js	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/php-email-form/validate.js	(from https://njcquizgh.com/about.html)
18:48:36	9474/9474	---M-Z	200	added ('OK')	application/x-javascript	etag:%222502-660b3f4d-2a13903be8be8acc;gz%22	https://njcquizgh.com/assets/vendor/jquery-sticky/jquery.sticky.js	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/jquery-sticky/jquery.sticky.js	(from https://njcquizgh.com/about.html)
18:48:44	24897192/24897192	---M--	200	added ('OK')	video/mp4	etag:%2217be6a8-660b3f4d-ab21917ce0b22189;;;%22	https://njcquizgh.com/wp-content/uploads/2018/05/vdo.mp4	C:/My%20SCH/SCH/njcquizgh.com/wp-content/uploads/2018/05/vdo.mp4	(from https://njcquizgh.com/about.html)
18:48:45	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/assets/vendor/owl.carousel/owl.carousel.min.js	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/owl.carousel/owl.carousel.min.7c.delayed	(from https://njcquizgh.com/about.html)
18:48:45	9028/9028	---M-Z	200	added ('OK')	application/x-javascript	etag:%222344-660b3f4d-48fba6f681fc1afd;gz%22	https://njcquizgh.com/assets/vendor/waypoints/jquery.waypoints.min.js	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/waypoints/jquery.waypoints.min.js	(from https://njcquizgh.com/about.html)
18:48:49	2406/2406	---M-Z	200	added ('OK')	application/x-javascript	etag:%22966-660b3f4d-14f186ab407b5295;gz%22	https://njcquizgh.com/assets/vendor/counterup/counterup.min.js	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/counterup/counterup.min.js	(from https://njcquizgh.com/about.html)
18:48:50	35445/35445	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a75-660b3f4d-480b371cca35e23d;gz%22	https://njcquizgh.com/assets/vendor/isotope-layout/isotope.pkgd.min.js	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/isotope-layout/isotope.pkgd.min.js	(from https://njcquizgh.com/about.html)
18:48:50	15022/15022	---M-Z	200	added ('OK')	application/x-javascript	etag:%223aae-660b3f4d-e88f1d32012d0ee9;gz%22	https://njcquizgh.com/assets/vendor/venobox/venobox.min.js	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/venobox/venobox.min.js	(from https://njcquizgh.com/about.html)
18:48:56	6627/6627	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219e3-660b3f4d-78311482833e9eb8;gz%22	https://njcquizgh.com/assets/js/main.js	C:/My%20SCH/SCH/njcquizgh.com/assets/js/main.js	(from https://njcquizgh.com/about.html)
18:49:00	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/assets/vendor/owl.carousel/owl.carousel%c3%af%c2%bf%c2%bd%c3%af%c2%bf%c2%bd%c3%af%c2%bf%c2%bd%c3%af%c2%bf%c2%bd%c3%af%c2%bf%c2%bdE%c3%af%c2%bf%c2%bdT%c3%af%c2%bf%c2%bd0%c3%af%c2%bf%c2%bdc%c3%af%c2%bf%c2%bd	C:/My%20SCH/SCH/njcquizgh.com/assets/vendor/owl.carousel/owl.82.delayed	(from https://njcquizgh.com/curriculum.html)
18:49:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/font/demo-files/demo.css	C:/My%20SCH/SCH/njcquizgh.com/font/demo-files/demo.css	(from https://njcquizgh.com/rule.html)
18:49:02	13413/13413	---M-Z	200	added ('OK')	text/css	etag:%223465-660b3f4d-cddfecc7338aee43;gz%22	https://njcquizgh.com/plugins/fancybox/jquery.fancybox.css	C:/My%20SCH/SCH/njcquizgh.com/plugins/fancybox/jquery.fancybox.css	(from https://njcquizgh.com/rule.html)
18:49:03	35270/35270	---M-Z	200	added ('OK')	text/css	etag:%2289c6-660b3f4d-695895305f6a3d2d;gz%22	https://njcquizgh.com/plugins/revolution/css/settings.css	C:/My%20SCH/SCH/njcquizgh.com/plugins/revolution/css/settings.css	(from https://njcquizgh.com/rule.html)
18:49:03	140799/140799	---M-Z	200	added ('OK')	text/css	etag:%22225ff-660b3f4d-16a349ec8acb0c6b;gz%22	https://njcquizgh.com/plugins/revolution/css/layers.css	C:/My%20SCH/SCH/njcquizgh.com/plugins/revolution/css/layers.css	(from https://njcquizgh.com/rule.html)
18:49:04	59576/59576	---M-Z	200	added ('OK')	text/css	etag:%22e8b8-660b3f4d-719a9c253b0e48cd;gz%22	https://njcquizgh.com/plugins/revolution/css/navigation.css	C:/My%20SCH/SCH/njcquizgh.com/plugins/revolution/css/navigation.css	(from https://njcquizgh.com/rule.html)
18:49:04	24186/24186	---M-Z	200	added ('OK')	text/css	etag:%225e7a-660b3f4d-afeac7c05e710d94;gz%22	https://njcquizgh.com/css/bootstrap-grid.min.css	C:/My%20SCH/SCH/njcquizgh.com/css/bootstrap-grid.min.css	(from https://njcquizgh.com/rule.html)
18:49:05	136530/136530	---M-Z	200	added ('OK')	text/css	etag:%2221552-660b3f4d-6b55f39ff30089f8;gz%22	https://njcquizgh.com/css/fontello.css	C:/My%20SCH/SCH/njcquizgh.com/css/fontello.css	(from https://njcquizgh.com/rule.html)
18:49:05	4615/4615	---M-Z	200	added ('OK')	text/css	etag:%221207-660b3f4d-eb42d660f026e650;gz%22	https://njcquizgh.com/css/owl.carousel.css	C:/My%20SCH/SCH/njcquizgh.com/css/owl.carousel.css	(from https://njcquizgh.com/rule.html)
18:49:06	149702/149702	---M-Z	200	added ('OK')	text/css	etag:%22248c6-660b3f4d-e4d8b38a40cfc61b;gz%22	https://njcquizgh.com/css/style.css	C:/My%20SCH/SCH/njcquizgh.com/css/style.css	(from https://njcquizgh.com/rule.html)
18:49:06	21206/21206	---M-Z	200	added ('OK')	text/css	etag:%2252d6-660b3f4d-9affa5f4f405dcf3;gz%22	https://njcquizgh.com/css/responsive.css	C:/My%20SCH/SCH/njcquizgh.com/css/responsive.css	(from https://njcquizgh.com/rule.html)
18:49:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6602b6b7-954f6b7c7a9a488d;gz%22	https://njcquizgh.com/general_style.css	C:/My%20SCH/SCH/njcquizgh.com/general_style.css	(from https://njcquizgh.com/rule.html)
18:49:08	51319/51319	---M--	200	added ('OK')	image/jpeg	etag:%22c877-660b3f4d-cd2c96ed30dfaa61;;;%22	https://njcquizgh.com/rules.jpg	C:/My%20SCH/SCH/njcquizgh.com/rules.jpg	(from https://njcquizgh.com/rule.html)
18:49:08	10385/10385	---M-Z	200	added ('OK')	application/x-javascript	etag:%222891-660b3f4d-dcf3d672c2575fa5;gz%22	https://njcquizgh.com/js/libs/jquery.modernizr.js	C:/My%20SCH/SCH/njcquizgh.com/js/libs/jquery.modernizr.js	(from https://njcquizgh.com/rule.html)
18:49:09	85577/85577	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214e49-660b3f4d-9044aec3926e9e69;gz%22	https://njcquizgh.com/js/libs/jquery-2.2.4.min.js	C:/My%20SCH/SCH/njcquizgh.com/js/libs/jquery-2.2.4.min.js	(from https://njcquizgh.com/rule.html)
18:49:09	228543/228543	---M-Z	200	added ('OK')	application/x-javascript	etag:%2237cbf-660b3f4d-1b6ea13ebaa94503;gz%22	https://njcquizgh.com/js/libs/jquery-ui.min.js	C:/My%20SCH/SCH/njcquizgh.com/js/libs/jquery-ui.min.js	(from https://njcquizgh.com/rule.html)
18:49:09	2575/2575	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a0f-660b3f4d-5a90493f643c4358;gz%22	https://njcquizgh.com/js/libs/retina.min.js	C:/My%20SCH/SCH/njcquizgh.com/js/libs/retina.min.js	(from https://njcquizgh.com/rule.html)
18:49:10	1475/1475	---M-Z	200	added ('OK')	application/x-javascript	etag:%225c3-660b3f4d-3060566f7772c4a6;gz%22	https://njcquizgh.com/plugins/jquery.localScroll.min.js	C:/My%20SCH/SCH/njcquizgh.com/plugins/jquery.localScroll.min.js	(from https://njcquizgh.com/rule.html)
18:49:10	2445/2445	---M-Z	200	added ('OK')	application/x-javascript	etag:%2298d-660b3f4d-7ec9f8c94851d42e;gz%22	https://njcquizgh.com/plugins/jquery.scrollTo.min.js	C:/My%20SCH/SCH/njcquizgh.com/plugins/jquery.scrollTo.min.js	(from https://njcquizgh.com/rule.html)
18:49:11	14330/14330	---M-Z	200	added ('OK')	application/x-javascript	etag:%2237fa-660b3f4d-a2b14393f29917d5;gz%22	https://njcquizgh.com/plugins/jquery.countdown.min.js	C:/My%20SCH/SCH/njcquizgh.com/plugins/jquery.countdown.min.js	(from https://njcquizgh.com/rule.html)
18:49:12	117638/117638	---M-Z	200	added ('OK')	application/x-javascript	etag:%221cb86-660b3f4d-ac28a7ae5954fffa;gz%22	https://njcquizgh.com/plugins/fancybox/jquery.fancybox.js	C:/My%20SCH/SCH/njcquizgh.com/plugins/fancybox/jquery.fancybox.js	(from https://njcquizgh.com/rule.html)
18:49:12	4398/4398	---M-Z	200	added ('OK')	application/x-javascript	etag:%22112e-660b3f4d-e289969619c1e6b6;gz%22	https://njcquizgh.com/plugins/mad.customselect.js	C:/My%20SCH/SCH/njcquizgh.com/plugins/mad.customselect.js	(from https://njcquizgh.com/rule.html)
18:49:12	6210/6210	---M-Z	200	added ('OK')	application/x-javascript	etag:%221842-660b3f4d-bc261c6a3bbd3177;gz%22	https://njcquizgh.com/plugins/instafeed.min.js	C:/My%20SCH/SCH/njcquizgh.com/plugins/instafeed.min.js	(from https://njcquizgh.com/rule.html)
18:49:12	107382/107382	---M-Z	200	added ('OK')	application/x-javascript	etag:%221a376-660b3f4d-270daf2910e1eea1;gz%22	https://njcquizgh.com/plugins/revolution/js/jquery.themepunch.tools.min5597.js?ver=5.0	C:/My%20SCH/SCH/njcquizgh.com/plugins/revolution/js/jquery.themepunch.tools.min55975597.js	(from https://njcquizgh.com/rule.html)
